AvgTemperature
13
14
12
21
20
19
22
17
21
23
17
14
16
17
27
22
18
16
19
28
23
15
11
14
15
16
12
23
26
26
24
16
25
22
17
20
15
14
24
18
25
22
25
24
23
26
24
27
26
20
17
31
25
22
23
21
24
21
19
19
25
28
24
29
30
26
20
30
20
23
25
18
22
27
17
27
16
17
22
19
22
28
29
26
27
22
26
20
25
27
20
17
21
23
16
17
19
22
29
23
27
23
27
30
28
23
25
24
22
26
26
31
21
18
24
16
23
22
19
19
18
22
17
25
21
19
22
21
30
28
14
21
21
17
26
20
20
21
17
24
26
20
24
18
19
17
27
26
19
24
18
19
29
25
21
22
18
23
18
13
15
18
16
16
24
20
25
23
19
20
18
19
24
16
20
14
22
15
21
13
21
19
14
11
17
17
17
17
22
12
16
15
21
13
20
9
15
21
17
14
10
16
16
11
20
20
11
10
6
10
8
11
14
16
12
11
8
8
9
16
12
15
11
10
11
16
17
19
11
15
9
11
10
14
11
11
10
19
9
15
15
19
18
11
12
15
12
12
14
7
10
14
17
15
13
16
14
12
14
14
12
4
6
13
13
9
19
16
13
16
16
10
14
16
7
9
16
16
8
15
8
11
11
13
17
17
17
8
13
10
14
12
13
11
14
16
11
14
17
20
19
21
19
21
19
18
15
12
10
11
9
17
20
11
15
16
7
10
21
14
20
21
21
16
9
20
18
12
16
18
14
25
16
17
20
15
12
16
17
22
15
17
21
22
15
22
29
25
20
13
18
16
13
11
21
14
24
19
22
15
26
17
13
18
19
16
21
22
21
24
24
24
15
15
14
19
18
21
16
19
19
24
21
24
17
19
19
14
15
22
19
24
25
22
19
23
27
18
20
25
25
22
23
18
26
19
16
22
26
20
21
16
20
23
22
20
24
17
22
19
16
23
22
21
22
21
19
28
20
24
23
25
25
15
18
17
18
19
24
21
28
27
18
24
25
18
23
24
18
23
22
23
28
29
21
23
22
25
23
24
24
23
20
20
22
25
17
15
19
17
21
20
28
24
22
25
23
16
20
23
24
29
23
22
24
22
25
26
24
22
19
13
17
24
23
21
21
24
20
22
26
22
20
23
22
13
13
20
15
20
15
20
19
18
18
20
21
14
22
21
19
19
16
21
18
17
21
17
23
15
22
22
17
22
21
18
13
21
22
15
15
16
17
21
18
25
20
20
20
17
23
23
16
21
13
13
15
17
23
17
13
17
19
20
16
12
11
13
16
18
12
16
17
18
12
13
13
9
17
17
15
11
19
16
11
10
12
18
18
13
13
13
14
10
13
12
16
11
10
10
7
11
18
13
14
16
20
12
13
10
13
8
15
16
13
11
17
14
15
9
12
13
10
13
9
7
11
6
12
14
9
15
16
20
9
16
9
15
18
13
14
18
12
14
9
15
18
20
12
4
6
13
14
17
6
9
12
17
16
20
11
12
8
16
15
11
15
22
25
17
13
13
9
8
17
16
17
19
22
19
18
13
11
18
15
17
19
10
12
15
16
20
15
22
15
22
19
15
18
15
16
18
23
13
25
22
21
13
12
22
21
22
19
15
12
16
15
18
18
15
15
23
20
24
24
22
20
26
18
21
27
24
24
20
18
16
21
26
24
27
18
19
23
23
21
15
18
13
20
26
14
16
23
21
17
23
21
19
20
14
14
20
20
24
24
20
24
25
26
17
27
20
16
24
22
26
29
28
16
16
26
27
15
30
27
24
21
29
27
22
27
31
28
24
27
15
22
17
20
26
22
25
21
25
18
29
18
27
18
23
18
26
27
29
30
21
22
29
23
27
28
23
20
28
27
24
21
21
24
19
23
24
22
19
20
26
18
28
20
28
24
28
18
23
19
21
27
21
19
24
26
21
22
21
22
18
28
20
21
22
24
23
28
27
18
19
26
19
25
25
20
24
16
20
24
21
22
25
19
16
21
24
12
13
16
17
29
12
22
18
18
15
20
25
23
16
21
15
24
20
29
19
15
15
21
12
9
15
15
20
17
21
15
12
18
15
19
21
11
7
16
13
20
12
17
12
11
13
17
12
16
16
11
12
15
14
15
13
12
10
12
16
14
15
10
15
12
11
12
17
17
14
9
14
15
11
10
13
9
9
14
13
9
13
14
12
10
15
8
17
10
14
14
10
8
15
7
14
18
11
15
7
19
16
7
10
18
16
15
14
7
5
10
11
13
12
8
16
8
16
12
11
16
13
9
10
14
15
10
18
9
17
18
10
10
18
10
16
12
20
20
16
16
17
9
14
16
18
17
13
14
18
20
18
20
24
18
18
16
15
14
14
12
17
8
16
13
16
15
21
14
14
21
25
25
18
29
25
19
12
16
19
21
14
12
13
19
11
13
24
22
23
20
13
18
21
26
23
27
16
11
23
21
24
17
9
16
17
16
18
18
26
13
11
15
23
17
26
23
19
17
13
14
16
17
18
16
24
17
23
19
14
15
23
16
29
26
29
17
21
28
14
23
28
18
23
26
23
18
22
18
24
16
21
24
26
18
12
25
24
21
21
15
19
20
18
19
27
25
15
18
22
18
19
15
19
26
23
19
25
17
19
22
26
23
22
20
20
27
21
18
18
25
28
20
25
29
29
25
26
21
23
25
23
18
25
22
22
20
28
20
22
25
23
22
22
21
20
27
15
16
26
26
26
29
18
23
29
25
28
19
22
17
22
23
17
19
23
24
22
24
15
20
26
23
18
29
18
18
24
25
30
17
21
22
23
28
22
28
20
21
23
16
16
15
19
21
15
25
23
17
15
15
13
23
21
16
18
18
23
18
26
16
24
20
22
13
23
18
17
18
20
18
17
18
22
13
20
16
19
15
23
23
14
18
16
17
11
16
23
15
23
24
18
18
16
15
22
9
12
12
14
11
14
22
19
13
18
18
9
9
12
18
18
13
13
15
15
9
7
10
8
13
11
13
12
11
8
6
10
11
13
15
7
13
8
12
14
11
16
14
19
7
12
10
7
9
8
7
13
7
11
7
3
5
8
14
15
14
13
17
14
14
16
17
10
13
15
19
13
18
12
6
8
18
8
15
16
22
22
19
10
11
13
11
13
16
8
12
11
18
11
9
14
15
23
-76
18
14
14
15
21
14
11
19
15
16
19
11
18
15
10
17
20
15
18
19
9
18
11
12
17
12
24
15
14
23
22
20
18
20
23
26
14
16
21
15
18
13
18
21
14
13
20
24
20
18
20
23
23
17
19
19
12
17
21
26
29
27
21
14
18
19
21
18
14
15
18
18
13
15
14
23
21
24
23
24
21
28
18
19
25
20
17
19
20
16
20
24
17
20
15
20
17
22
21
21
22
25
19
16
19
14
18
20
27
20
18
23
19
24
22
18
21
18
19
21
24
25
29
19
24
20
19
17
24
18
24
19
19
27
23
28
23
18
22
26
18
23
16
20
23
19
18
16
21
17
21
29
22
30
27
23
26
19
26
24
18
22
15
20
17
23
18
-77
21
21
21
20
23
26
17
25
22
19
23
23
16
27
20
14
15
22
13
17
20
20
19
19
24
25
18
26
25
19
25
19
28
26
24
27
27
14
16
23
21
21
17
13
15
14
25
15
13
28
11
20
14
22
19
18
18
20
15
15
12
20
19
21
16
14
17
21
12
22
19
21
17
23
23
14
12
13
19
19
15
18
19
20
14
11
16
16
17
17
13
21
23
17
18
11
16
12
12
9
16
10
16
21
10
17
14
13
13
11
11
19
15
14
10
13
13
12
15
17
16
16
16
15
11
14
14
12
16
11
14
11
11
9
9
8
8
11
12
11
19
12
15
14
15
13
11
6
8
15
15
11
18
10
10
16
13
15
13
11
13
7
11
6
8
6
10
10
6
20
11
15
14
14
14
7
6
10
16
12
7
6
6
9
12
16
10
12
8
12
18
10
10
6
15
10
14
7
10
12
18
16
18
14
9
9
15
18
11
6
6
15
14
21
23
22
13
16
14
19
19
18
27
12
-74
15
19
22
17
15
13
23
29
23
19
20
13
14
19
18
20
18
15
18
14
15
17
17
22
27
12
14
11
8
18
22
20
24
23
11
21
22
16
14
24
17
21
20
25
18
16
17
22
19
28
19
21
12
23
16
17
19
17
14
12
22
19
15
19
23
15
18
23
20
25
19
22
24
22
20
23
22
15
18
24
15
16
17
22
18
22
13
19
21
26
16
17
24
27
19
22
21
24
28
19
16
27
22
19
25
22
17
19
27
25
19
30
28
16
15
25
19
26
30
27
22
24
22
16
27
26
20
29
28
19
26
24
30
31
24
21
24
24
15
21
16
23
23
21
16
18
23
23
19
25
24
21
25
25
18
15
20
27
27
30
15
15
17
18
15
17
16
16
22
25
24
24
22
16
17
26
24
20
26
27
26
18
23
20
16
24
23
20
21
18
23
23
17
21
13
20
-74
17
16
18
24
17
24
21
19
21
19
13
18
15
14
16
20
19
19
11
17
9
15
12
12
20
11
22
15
14
17
19
13
19
17
13
13
21
19
11
11
13
14
15
20
16
16
18
15
12
17
15
19
11
13
18
15
18
16
16
9
11
13
10
8
8
14
8
8
10
10
9
17
15
9
17
9
14
13
16
17
21
16
17
12
9
15
8
10
6
13
14
12
11
11
17
10
8
15
11
9
9
15
17
22
15
16
8
6
16
13
10
8
15
15
15
15
17
8
13
13
7
10
10
14
15
11
13
18
24
20
17
18
18
21
18
19
15
21
20
12
17
22
14
16
12
10
11
24
12
21
13
18
14
18
18
20
19
22
19
17
28
16
13
21
24
27
21
19
22
9
19
9
18
17
28
22
15
16
19
17
13
17
14
16
13
25
22
15
16
19
15
12
19
18
27
22
21
16
15
11
18
22
16
21
22
21
18
22
13
18
24
20
20
17
18
20
18
16
20
25
18
22
20
19
27
25
25
19
16
23
27
22
30
26
21
17
14
26
18
26
28
29
21
22
23
23
28
23
15
22
22
27
16
25
24
20
20
28
29
24
20
20
21
21
18
23
21
18
23
26
19
24
20
28
24
27
19
22
25
25
28
28
16
16
19
21
23
25
22
17
23
28
21
23
22
22
21
26
28
28
30
26
26
26
26
27
28
24
24
24
22
29
19
19
25
22
29
32
27
17
17
21
19
28
16
19
17
17
20
22
20
30
29
25
15
22
19
16
18
24
20
23
22
20
25
25
18
25
20
28
24
23
25
23
24
18
18
21
21
12
21
26
19
24
21
22
25
18
13
20
21
19
18
24
25
16
20
21
24
26
16
10
16
21
20
21
16
15
14
20
17
20
12
22
15
20
17
12
18
10
19
19
18
12
18
16
19
10
10
15
19
11
18
13
16
11
12
17
16
12
11
17
14
15
16
16
9
14
6
14
13
15
15
13
10
13
13
19
13
19
17
19
13
7
10
11
10
6
12
13
14
14
8
9
8
10
20
11
9
11
12
8
16
14
14
8
16
15
5
9
15
14
16
14
14
13
13
19
14
15
14
11
16
16
5
9
9
15
15
14
17
14
19
14
6
19
20
18
11
9
17
11
9
18
8
8
15
19
19
17
14
14
20
15
14
17
16
17
14
14
21
17
15
17
11
16
18
19
12
18
21
16
21
18
18
22
18
13
12
11
19
13
18
18
17
17
22
13
22
14
14
15
25
20
15
20
20
11
13
19
21
17
19
10
20
16
17
24
24
25
16
12
14
13
18
21
15
22
16
23
25
26
23
22
21
18
22
18
19
14
25
18
25
27
20
25
27
17
14
17
14
20
26
25
24
18
22
21
20
23
19
19
26
19
22
21
28
24
18
24
23
24
24
22
21
17
18
18
24
23
20
